"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"03/08/2020";"1200";"18,2";"18,2";"14,7";"90,0";"94,0";"90,0";"16,4";"16,4";"13,8";"1028,3";"1028,3";"1027,5";"0,0";"319,0";"0,0";"764,60";"0,0"
"03/08/2020";"1300";"20,2";"20,2";"18,2";"71,0";"90,0";"71,0";"14,7";"16,4";"14,2";"1028,7";"1028,7";"1028,3";"1,5";"15,0";"3,9";"1516,10";"0,0"
"03/08/2020";"1400";"20,7";"21,2";"20,1";"67,0";"71,0";"65,0";"14,3";"15,1";"14,0";"1028,6";"1028,8";"1028,5";"2,2";"6,0";"5,0";"1933,60";"0,0"
"03/08/2020";"1500";"21,6";"22,0";"20,4";"66,0";"70,0";"64,0";"14,9";"15,4";"14,3";"1028,0";"1028,6";"1028,0";"2,2";"14,0";"5,8";"2243,00";"0,0"
"03/08/2020";"1600";"22,5";"22,5";"21,6";"63,0";"66,0";"63,0";"15,2";"15,3";"14,6";"1027,1";"1028,0";"1027,1";"2,3";"2,0";"5,4";"2480,10";"0,0"
"03/08/2020";"1700";"22,5";"23,0";"21,8";"62,0";"65,0";"61,0";"14,9";"15,6";"14,6";"1026,4";"1027,1";"1026,4";"2,9";"31,0";"6,9";"2090,60";"0,0"
"03/08/2020";"1800";"21,7";"22,7";"21,7";"66,0";"67,0";"60,0";"15,2";"15,5";"14,5";"1025,8";"1026,4";"1025,8";"2,9";"24,0";"8,9";"2041,90";"0,0"
"03/08/2020";"1900";"21,5";"22,2";"21,2";"66,0";"67,0";"64,0";"14,9";"15,5";"14,5";"1025,5";"1025,8";"1025,5";"2,5";"22,0";"8,1";"1489,30";"0,0"
"03/08/2020";"2000";"20,5";"21,5";"20,5";"70,0";"70,0";"66,0";"15,0";"15,0";"14,6";"1025,7";"1025,7";"1025,4";"2,4";"30,0";"8,6";"532,90";"0,0"
"03/08/2020";"2100";"19,1";"20,6";"19,1";"78,0";"78,0";"70,0";"15,3";"15,3";"14,8";"1025,8";"1025,8";"1025,6";"1,9";"16,0";"7,2";"65,30";"0,0"
"03/08/2020";"2200";"18,6";"19,2";"18,6";"83,0";"83,0";"78,0";"15,6";"15,7";"15,3";"1026,5";"1026,5";"1025,8";"1,4";"21,0";"6,3";"";"0,0"
"03/08/2020";"2300";"18,4";"18,6";"18,4";"83,0";"84,0";"83,0";"15,4";"15,8";"15,3";"1027,0";"1027,0";"1026,5";"1,7";"7,0";"5,3";"";"0,0"
"04/08/2020";"0000";"18,2";"18,4";"18,2";"83,0";"83,0";"82,0";"15,2";"15,4";"15,0";"1027,5";"1027,5";"1027,0";"1,8";"360,0";"4,2";"";"0,0"
"04/08/2020";"0100";"15,8";"18,2";"15,8";"87,0";"87,0";"81,0";"13,6";"15,2";"13,6";"1028,1";"1028,1";"1027,4";"0,8";"286,0";"3,9";"";"0,0"
"04/08/2020";"0200";"14,8";"16,1";"14,7";"90,0";"90,0";"87,0";"13,2";"14,0";"13,0";"1027,9";"1028,1";"1027,9";"0,3";"255,0";"1,6";"";"0,0"
"04/08/2020";"0300";"13,9";"15,1";"13,9";"91,0";"91,0";"90,0";"12,5";"13,5";"12,5";"1027,8";"1028,0";"1027,8";"0,0";"297,0";"1,3";"";"0,0"
"04/08/2020";"0400";"14,7";"15,2";"13,3";"93,0";"93,0";"91,0";"13,5";"14,1";"11,9";"1027,9";"1027,9";"1027,7";"1,4";"348,0";"3,1";"";"0,0"
"04/08/2020";"0500";"15,0";"15,7";"14,1";"91,0";"93,0";"90,0";"13,5";"14,3";"12,8";"1027,4";"1027,9";"1027,4";"0,7";"343,0";"3,9";"";"0,0"
"04/08/2020";"0600";"14,7";"15,0";"13,6";"92,0";"92,0";"90,0";"13,4";"13,4";"12,2";"1027,2";"1027,5";"1027,2";"0,8";"317,0";"2,3";"";"0,0"
"04/08/2020";"0700";"14,8";"15,0";"14,4";"91,0";"92,0";"91,0";"13,3";"13,6";"12,9";"1027,1";"1027,3";"1027,1";"0,7";"6,0";"2,5";"";"0,0"
"04/08/2020";"0800";"13,2";"14,8";"13,2";"91,0";"91,0";"90,0";"11,8";"13,3";"11,6";"1027,1";"1027,1";"1026,9";"0,3";"290,0";"2,5";"";"0,0"
"04/08/2020";"0900";"14,5";"14,6";"13,1";"89,0";"92,0";"89,0";"12,7";"13,1";"11,7";"1027,3";"1027,4";"1027,1";"0,6";"341,0";"2,8";"";"0,0"
"04/08/2020";"1000";"14,1";"14,7";"14,1";"86,0";"89,0";"86,0";"11,8";"12,7";"11,8";"1027,7";"1027,7";"1027,3";"0,3";"354,0";"1,7";"";"0,0"
"04/08/2020";"1100";"15,6";"15,6";"14,1";"85,0";"88,0";"85,0";"13,1";"13,1";"11,7";"1028,3";"1028,3";"1027,7";"0,1";"351,0";"1,6";"182,30";"0,0"
"04/08/2020";"1200";"18,5";"18,7";"15,6";"67,0";"85,0";"66,0";"12,2";"13,4";"11,8";"1029,0";"1029,0";"1028,3";"1,4";"289,0";"3,6";"785,20";"0,0"
"04/08/2020";"1300";"19,7";"20,0";"18,4";"67,0";"67,0";"64,0";"13,3";"13,4";"11,8";"1029,2";"1029,3";"1029,0";"2,1";"4,0";"4,2";"1565,70";"0,0"
"04/08/2020";"1400";"21,6";"21,7";"19,7";"58,0";"67,0";"56,0";"13,0";"13,8";"12,3";"1028,8";"1029,3";"1028,8";"2,4";"354,0";"5,5";"2110,40";"0,0"
"04/08/2020";"1500";"23,4";"23,5";"21,4";"52,0";"58,0";"52,0";"13,0";"13,5";"12,4";"1028,0";"1028,8";"1028,0";"2,0";"23,0";"5,7";"2450,40";"0,0"
"04/08/2020";"1600";"24,0";"24,0";"22,8";"47,0";"55,0";"47,0";"12,1";"13,6";"12,0";"1026,9";"1028,0";"1026,9";"2,7";"13,0";"6,7";"2567,00";"0,0"
"04/08/2020";"1700";"22,5";"24,0";"22,4";"58,0";"58,0";"47,0";"13,9";"14,3";"11,9";"1026,1";"1026,9";"1026,1";"2,4";"11,0";"6,7";"2447,60";"0,0"
"04/08/2020";"1800";"22,3";"23,2";"22,2";"62,0";"62,0";"57,0";"14,6";"15,0";"14,0";"1025,4";"1026,1";"1025,4";"2,5";"14,0";"7,4";"2083,60";"0,0"
"04/08/2020";"1900";"21,2";"22,5";"21,2";"67,0";"67,0";"62,0";"14,9";"15,2";"14,6";"1025,2";"1025,4";"1025,2";"2,7";"14,0";"7,4";"1517,90";"0,0"
"04/08/2020";"2000";"20,2";"21,4";"20,2";"75,0";"75,0";"67,0";"15,5";"15,6";"14,9";"1025,5";"1025,5";"1025,2";"2,8";"23,0";"9,0";"548,80";"0,0"
"04/08/2020";"2100";"19,2";"20,2";"19,2";"80,0";"80,0";"75,0";"15,6";"15,6";"15,5";"1026,0";"1026,0";"1025,5";"2,6";"24,0";"8,9";"67,90";"0,0"
"04/08/2020";"2200";"18,7";"19,2";"18,7";"84,0";"84,0";"80,0";"15,9";"16,0";"15,6";"1026,4";"1026,4";"1026,0";"2,8";"11,0";"7,9";"";"0,0"
"04/08/2020";"2300";"18,7";"18,8";"18,6";"76,0";"84,0";"75,0";"14,3";"15,9";"14,2";"1027,3";"1027,3";"1026,4";"2,1";"339,0";"6,1";"";"0,0"
"05/08/2020";"0000";"17,1";"18,7";"17,1";"85,0";"85,0";"76,0";"14,5";"14,6";"13,8";"1027,9";"1027,9";"1027,3";"1,1";"303,0";"5,2";"";"0,0"
"05/08/2020";"0100";"15,8";"17,2";"15,8";"88,0";"88,0";"85,0";"13,7";"14,8";"13,6";"1028,2";"1028,2";"1027,9";"0,4";"284,0";"3,4";"";"0,0"
"05/08/2020";"0200";"15,1";"15,8";"15,1";"90,0";"90,0";"88,0";"13,4";"13,9";"13,4";"1028,4";"1028,4";"1028,2";"0,6";"342,0";"1,7";"";"0,0"
"05/08/2020";"0300";"15,0";"15,6";"14,8";"91,0";"91,0";"90,0";"13,5";"14,0";"13,2";"1028,3";"1028,5";"1028,3";"1,0";"311,0";"2,0";"";"0,0"
"05/08/2020";"0400";"16,9";"16,9";"14,9";"84,0";"91,0";"84,0";"14,3";"14,6";"13,4";"1028,1";"1028,3";"1028,1";"1,7";"304,0";"3,9";"";"0,0"
"05/08/2020";"0500";"16,9";"17,1";"16,7";"83,0";"84,0";"82,0";"13,9";"14,4";"13,8";"1027,6";"1028,1";"1027,6";"1,0";"321,0";"4,2";"";"0,0"
"05/08/2020";"0600";"15,2";"16,9";"15,2";"88,0";"88,0";"82,0";"13,2";"13,8";"13,2";"1027,3";"1027,6";"1027,3";"0,4";"305,0";"2,2";"";"0,0"
"05/08/2020";"0700";"16,6";"16,8";"14,6";"88,0";"91,0";"88,0";"14,7";"15,0";"12,7";"1026,9";"1027,3";"1026,9";"1,0";"315,0";"3,1";"";"0,0"
"05/08/2020";"0800";"17,3";"17,4";"15,4";"87,0";"90,0";"87,0";"15,2";"15,3";"13,4";"1026,7";"1026,9";"1026,7";"1,5";"329,0";"3,5";"";"0,2"
"05/08/2020";"0900";"17,7";"17,9";"17,3";"84,0";"87,0";"83,0";"14,9";"15,3";"14,7";"1026,8";"1026,8";"1026,7";"1,5";"337,0";"5,2";"";"0,0"
"05/08/2020";"1000";"17,8";"17,8";"17,7";"82,0";"84,0";"82,0";"14,7";"15,0";"14,6";"1027,2";"1027,2";"1026,8";"2,1";"339,0";"4,3";"";"0,0"
"05/08/2020";"1100";"18,7";"18,7";"17,7";"79,0";"82,0";"79,0";"15,0";"15,0";"14,6";"1027,6";"1027,6";"1027,2";"1,9";"336,0";"5,2";"162,40";"0,0"
"05/08/2020";"1200";"19,8";"19,9";"18,7";"74,0";"79,0";"74,0";"15,1";"15,3";"14,8";"1027,8";"1027,8";"1027,6";"2,6";"348,0";"6,2";"789,70";"0,0"
"05/08/2020";"1300";"20,9";"20,9";"19,8";"69,0";"74,0";"69,0";"15,0";"15,3";"14,9";"1028,2";"1028,3";"1027,8";"3,1";"355,0";"5,9";"1567,90";"0,0"
"05/08/2020";"1400";"22,6";"22,6";"20,9";"62,0";"70,0";"62,0";"14,9";"15,4";"14,6";"1028,0";"1028,4";"1028,0";"2,6";"353,0";"6,9";"2096,90";"0,0"
"05/08/2020";"1500";"22,9";"23,3";"22,1";"61,0";"64,0";"60,0";"15,0";"15,6";"14,6";"1027,3";"1028,0";"1027,3";"2,7";"10,0";"8,7";"2585,20";"0,0"
"05/08/2020";"1600";"22,7";"23,6";"22,3";"65,0";"66,0";"59,0";"15,7";"15,9";"14,9";"1026,1";"1027,3";"1026,1";"3,1";"11,0";"6,7";"2627,60";"0,0"
"05/08/2020";"1700";"22,6";"23,1";"22,3";"66,0";"67,0";"63,0";"15,9";"16,2";"15,4";"1025,2";"1026,1";"1025,2";"2,7";"18,0";"8,4";"2443,50";"0,0"
"05/08/2020";"1800";"22,3";"22,9";"22,1";"68,0";"69,0";"64,0";"16,1";"16,6";"15,7";"1024,6";"1025,2";"1024,6";"3,2";"26,0";"8,2";"2081,40";"0,0"
"05/08/2020";"1900";"21,5";"22,4";"21,4";"74,0";"74,0";"68,0";"16,6";"16,6";"15,8";"1024,3";"1024,6";"1024,3";"3,0";"20,0";"8,8";"1531,60";"0,0"
"05/08/2020";"2000";"20,9";"21,6";"20,9";"73,0";"74,0";"72,0";"15,9";"16,6";"15,8";"1024,4";"1024,4";"1024,2";"2,8";"18,0";"6,9";"562,20";"0,0"
"05/08/2020";"2100";"19,8";"20,9";"19,8";"78,0";"78,0";"72,0";"15,9";"15,9";"15,6";"1024,6";"1024,6";"1024,4";"2,7";"19,0";"6,4";"73,20";"0,0"
"05/08/2020";"2200";"19,7";"19,9";"19,7";"78,0";"79,0";"76,0";"15,8";"16,0";"15,5";"1025,0";"1025,0";"1024,6";"3,7";"3,0";"9,0";"";"0,0"
"05/08/2020";"2300";"19,7";"19,7";"19,5";"76,0";"80,0";"76,0";"15,4";"16,0";"15,4";"1025,6";"1025,6";"1025,0";"2,9";"355,0";"8,5";"";"0,0"
"06/08/2020";"0000";"19,2";"19,7";"19,1";"75,0";"76,0";"74,0";"14,6";"15,3";"14,5";"1025,9";"1025,9";"1025,6";"2,1";"352,0";"7,1";"";"0,0"
"06/08/2020";"0100";"18,9";"19,2";"18,8";"79,0";"79,0";"75,0";"15,2";"15,3";"14,6";"1026,1";"1026,1";"1025,9";"2,2";"4,0";"4,8";"";"0,0"
"06/08/2020";"0200";"18,5";"18,9";"18,4";"83,0";"83,0";"79,0";"15,6";"15,7";"15,1";"1026,4";"1026,4";"1026,1";"2,2";"356,0";"4,9";"";"0,0"
"06/08/2020";"0300";"17,2";"18,6";"17,2";"84,0";"84,0";"82,0";"14,6";"15,7";"14,5";"1026,3";"1026,5";"1026,3";"1,4";"330,0";"5,0";"";"0,0"
"06/08/2020";"0400";"17,7";"17,8";"17,0";"84,0";"86,0";"84,0";"15,0";"15,2";"14,4";"1026,1";"1026,3";"1026,1";"1,5";"353,0";"3,2";"";"0,0"
"06/08/2020";"0500";"17,8";"17,9";"17,6";"84,0";"85,0";"84,0";"15,2";"15,2";"14,8";"1025,6";"1026,1";"1025,6";"2,3";"341,0";"4,9";"";"0,0"
"06/08/2020";"0600";"17,9";"18,3";"17,8";"84,0";"84,0";"82,0";"15,0";"15,2";"15,0";"1025,2";"1025,6";"1025,2";"1,7";"352,0";"4,9";"";"0,0"
"06/08/2020";"0700";"17,2";"17,9";"17,2";"85,0";"85,0";"84,0";"14,7";"15,2";"14,7";"1024,9";"1025,2";"1024,9";"1,5";"309,0";"4,5";"";"0,0"
"06/08/2020";"0800";"16,5";"17,2";"16,5";"88,0";"88,0";"85,0";"14,5";"14,8";"14,4";"1024,7";"1024,9";"1024,6";"0,8";"347,0";"4,1";"";"0,0"
"06/08/2020";"0900";"17,2";"17,2";"15,8";"86,0";"90,0";"86,0";"14,8";"15,1";"13,9";"1024,9";"1024,9";"1024,7";"1,7";"354,0";"5,7";"";"0,0"
"06/08/2020";"1000";"17,0";"17,4";"16,9";"84,0";"86,0";"84,0";"14,2";"14,8";"14,1";"1025,3";"1025,3";"1024,9";"1,0";"347,0";"5,0";"";"0,0"
"06/08/2020";"1100";"16,9";"17,0";"15,8";"87,0";"88,0";"84,0";"14,6";"14,6";"13,5";"1026,3";"1026,3";"1025,3";"0,4";"268,0";"3,3";"177,70";"0,0"
"06/08/2020";"1200";"19,4";"19,4";"16,9";"74,0";"87,0";"74,0";"14,6";"15,1";"14,4";"1027,0";"1027,0";"1026,3";"1,9";"354,0";"4,5";"805,90";"0,0"
"06/08/2020";"1300";"20,9";"20,9";"19,4";"69,0";"74,0";"68,0";"14,9";"15,1";"14,4";"1027,4";"1027,4";"1027,0";"2,1";"360,0";"4,1";"1581,70";"0,0"
"06/08/2020";"1400";"22,7";"23,0";"20,7";"57,0";"69,0";"57,0";"13,7";"15,2";"13,7";"1027,0";"1027,4";"1027,0";"2,1";"3,0";"5,5";"2120,90";"0,0"
